username, created_at, lng, lat, text
Lissett07521957, Sat Jan 30 02:00:32 +0000 2021, -83.173867, 32.678207, @barstoolsports @EWErickson https://t.co/VtFvv4IgNk 
cheytownny, Sat Jan 30 02:00:32 +0000 2021, -73.831187, 40.670879, we be going 10days to 10 weeks &lt;33 i love them 
JoeyClesceri, Sat Jan 30 02:00:32 +0000 2021, -117.864818, 33.926652, I be too busy for all that childish shit 
CrazyAimee73, Sat Jan 30 02:00:32 +0000 2021, -86.165623, 41.722386, Just posted a photo @ Lips &amp; Lashes By Crazy Aimee https://t.co/mPKs68DU4Y 
_iDunSeenTimes, Sat Jan 30 02:00:32 +0000 2021, -84.322994, 32.891075, I’m rocking clothes I can’t even pronounce 
DuvaGladys, Sat Jan 30 02:00:33 +0000 2021, -105.683554, 27.116491, Chicle y pega!#dichos #mexicanos #chiripa #suerte #chicle #pegar #ganar 
Erock808, Sat Jan 30 02:00:33 +0000 2021, -157.739410, 21.391430, I'm at Target in Kailua, HI w/ @alika_nygiants https://t.co/HtmCxtWuCy 
dan15233, Sat Jan 30 02:00:33 +0000 2021, -85.716099, 41.667989, 😳😳 
_TeflonVon, Sat Jan 30 02:00:33 +0000 2021, -90.011008, 29.982601, That video is a desperate cry for help. Soooo fucking what if im fat. IM the fucking prize, the rest is casualties. THE  FUCK 
Linda14769174, Sat Jan 30 02:00:33 +0000 2021, -82.663015, 35.643910, PressSec Jen is a lier. 
kamalthefunman, Sat Jan 30 02:00:33 +0000 2021, -96.832009, 32.959788, https://t.co/Aa983MnuEB 
662TWON, Sat Jan 30 02:00:33 +0000 2021, -93.606369, 41.576437, IM THE REALEST NIGGA A LOT OF PPL KNOW 
ChaudharyShaam, Sat Jan 30 02:00:33 +0000 2021, -79.913521, 43.260695, @AmbreenPTI1 Me too, 🤪 
DjurdjaPadejski, Sat Jan 30 02:00:33 +0000 2021, -122.144030, 37.414371, Izadjem sa poslednjeg sastanka, nadjem muža i sina kako sede na podu u najmanjem hodniku, ledjima uz vrata plakara,… https://t.co/rVUtoBgasp 
flanfriday, Sat Jan 30 02:00:33 +0000 2021, -100.076888, 31.168893, @bebe1969 We should have about 700 in the House. After each census, add Representatives so that each one represents… https://t.co/k6w5sgvLNM 
chysimmons, Sat Jan 30 02:00:33 +0000 2021, -74.070169, 40.944571, @GeeAnjanelle Yuppp my fave on the album 
LambertHS, Sat Jan 30 02:00:33 +0000 2021, -83.173867, 32.678207, It’s a region win tonight for @lamberthoops . Way to Hook ‘Em! 
miplayrough, Sat Jan 30 02:00:33 +0000 2021, -73.948775, 40.655138, @dunkley_dd hold the outside she nuh tilt enuh 🤙🤙 @WIW97 look pan de man him slowly up before him slingshot a on an… https://t.co/FBSCK1y3rz 
realMcFlappy, Sat Jan 30 02:00:34 +0000 2021, -73.743119, 43.142682, [lights lil cigar]A lot of presidents knew about some of the dirty priests but chose the political favorite or la… https://t.co/25XIJNDoec 
ohheyitsjaz, Sat Jan 30 02:00:34 +0000 2021, -83.173867, 32.678207, This is cute but I was lowkey mad he ain’t turn off the shower first 😭(Then he got in there with the his socks on) 
SarahTed514, Sat Jan 30 02:00:34 +0000 2021, -77.314153, 39.395431, @BOReillyWHC a Siesta...pink?? it was delicious!! we might have to do it again! 
ohheyitsjaz, Sat Jan 30 02:00:34 +0000 2021, -83.173867, 32.678207, My ideal man will never willingly subject himself to wet socks. 
scottwatkinsTU, Sat Jan 30 02:00:34 +0000 2021, -85.974467, 31.806558, App State is spamming timeouts down three scores. Just want to go home, guys. 
DasiaaaT_, Sat Jan 30 02:00:34 +0000 2021, -86.290863, 41.679655, Ain’t no way I be this bored all day every week 😒 
Tweeeter_bergh, Sat Jan 30 02:00:34 +0000 2021, -74.485163, 40.785951, 📣📣bring kyrie or harden off the bench in the playoffs 
ericklopezz_, Sat Jan 30 02:00:34 +0000 2021, -100.365274, 25.807314, @filsdaphrodite_ Me pasa uwu 
Reichental, Sat Jan 30 02:00:35 +0000 2021, -122.266787, 37.554668, @chrisfabianPBB 🤣🤣 
jayacoop, Sat Jan 30 02:00:34 +0000 2021, -84.433106, 33.767195, @blakeells I can tell you’ve never been to a chicken processing plant. I used to eat such things, too, before I first went to one. 
JheryRM31, Sat Jan 30 02:00:35 +0000 2021, -80.846785, 35.209059, @MannyPerez23 🤞🏽❤️ chupaaa 
iSTMi, Sat Jan 30 02:00:35 +0000 2021, -85.565688, 42.290524, Don’t know where to start when it comes to automating your home? Check out this article for some helpful insight:… https://t.co/9lsWL125ai 
micahwhite, Sat Jan 30 02:00:35 +0000 2021, -104.922093, 39.713563, Wanna know a secret? In nearly 12 years, I have NEVER changed my Twitter display name. I'm not saying I'm better… https://t.co/Dr7y5WSDuW 
HCarolewheeler, Sat Jan 30 02:00:35 +0000 2021, -79.151023, 41.843820, @TasneemN @CathyJoeGPT That’s great news! 
RMartinezAmparo, Sat Jan 30 02:00:35 +0000 2021, -81.367773, 28.501678, Ya que estamos en la zona había que aprovechar que Orlando es de las pocas ciudades que está admitiendo público (li… https://t.co/rA9NzlnCD3 
RayClothier56, Sat Jan 30 02:00:35 +0000 2021, -75.117998, 40.004866, @AGirlInPhilly I want to watch Billions and drink Clase Azul. 
Kwiese06, Sat Jan 30 02:00:35 +0000 2021, -86.441236, 39.766555, https://t.co/aRw6s7jIvz 
drippyjerry, Sat Jan 30 02:00:35 +0000 2021, -106.417430, 31.793368, @pipesdownn I’m a simple man with simple needs 
TDavid_21, Sat Jan 30 02:00:35 +0000 2021, -92.436774, 38.304558, 23-8 Tigers 4:25 left in half 
leaheym1843, Sat Jan 30 02:00:35 +0000 2021, -75.929935, 41.259422, Fuck that. We will turn into a 3rd world hell hole. 
sabecc_, Sat Jan 30 02:00:35 +0000 2021, -119.025163, 35.346902, *us driving by BCHS seeing them play baseball, realizing they’re in session for school* Ct : damn they’re really just giving it to God 🤣 
graceV69808429, Sat Jan 30 02:00:35 +0000 2021, -77.604684, 41.117936, COUNTDOWN: 15! Only a Taylor Swift song away!! @SamHeughan @grahammctavish @bridgetNsusie @Konzertgeherin… https://t.co/GWEk5rrcqd 
Hugdog18, Sat Jan 30 02:00:36 +0000 2021, -83.173867, 32.678207, Oh, hello!!  @kerrcellars wine dinner at the Atlanta Athletic Club!!  Wow - what a night. The food was insane and t… https://t.co/JG3LC4yOdh 
Qtkashh, Sat Jan 30 02:00:36 +0000 2021, -80.228552, 25.858557, I believe lamelo is going to be very good. 
memedeleine, Sat Jan 30 02:00:36 +0000 2021, -104.922093, 39.713563, there's a moment in life when sitting just isn't enough 
JoseGoleador10, Sat Jan 30 02:00:36 +0000 2021, -97.135638, 32.701850, Se Los Recomiendo 
hbrayan13, Sat Jan 30 02:00:36 +0000 2021, -72.680966, 41.765617, El frío de hoy está muy cabron 
simplybri86, Sat Jan 30 02:00:36 +0000 2021, -82.573675, 27.473975, Tispy but shooting for drunk😶 
opesorry_, Sat Jan 30 02:00:36 +0000 2021, -93.275920, 44.772688, Maybe she’s born with it, maybe it’s impostor syndrome 😌 https://t.co/ZgYbnQ6j3j 
eemiliiii, Sat Jan 30 02:00:37 +0000 2021, -95.446486, 29.838495, When Arcangel said, “A veces en la vida hay que tomar decisionesa veces esas decisiones rompen corazones” I felt that🥲 
fcastillob, Sat Jan 30 02:00:37 +0000 2021, -100.366033, 25.650287, tómalo en cuenta, @GzaCharly 
vickspy, Sat Jan 30 02:00:37 +0000 2021, -92.969955, 43.675512, We are watching #SoulMovie by Pixar. Refreshing and engaging! 
SooSUSPENDED, Sat Jan 30 02:00:37 +0000 2021, -73.831187, 40.670879, Opp. 
ericmcgoey, Sat Jan 30 02:00:37 +0000 2021, -79.272570, 43.629311, I think these are the least-bad Kings jerseys I've seen in...fifteen years? Not saying I love them, but they're cle… https://t.co/CGAtOUJ3Bq 
acoolcrow, Sat Jan 30 02:00:37 +0000 2021, -87.732013, 41.833585, @JanineWinfree great now i want one 
WhenCallsJRod, Sat Jan 30 02:00:37 +0000 2021, -79.267953, 43.327593, Unsaid Emily playing in the background during Luke’s birthday scene!!! 😍😭😍😭😍😭😍😭😭😭#julieandphantoms… https://t.co/FN9nxr0oOE 
6Manimal9, Sat Jan 30 02:00:37 +0000 2021, -90.914964, 30.463565, #que #ser #yelrujano https://t.co/ID4WIn1IlX#AmericasBestPicsAndVideos 
micuhtron, Sat Jan 30 02:00:37 +0000 2021, -121.896165, 37.431473, @v4mpb4by i dont like nuts in my mouth lol 
thelast6months, Sat Jan 30 02:00:37 +0000 2021, -80.748233, 34.944999, @MaroszKimberly It’s an unrelenting daily dose of #WTF that leaves me equally disappointed and astonished. 
efedefabs, Sat Jan 30 02:00:37 +0000 2021, -97.547392, 25.558993, Tengo chingos de tiempo de no coquetear con alguien .. ocupo algunos típs déjense caer no sen coolaids 
bakios, Sat Jan 30 02:00:38 +0000 2021, -78.841541, 35.653886, @YatesPrincipal @baucomes We are great!   Henry spends his days with me for virtual school.... A Blessing💕    Miss your smile💕 
OhHoneyy_i, Sat Jan 30 02:00:38 +0000 2021, -95.446486, 29.838495, @NombreEsBurner @StrosShadow https://t.co/XegIBPSIzS 
CoachSoria, Sat Jan 30 02:00:38 +0000 2021, -95.446486, 29.838495, Let’s goooo!!!! Congrats Zyan!!! #RecruitHeights 
fraueibl, Sat Jan 30 02:00:38 +0000 2021, -79.616073, 43.555244, @ianhanomansing Had no idea there were different pronunciations. This Canadian has always pronounced it EE-pock. 
sads_in_plaids, Sat Jan 30 02:00:38 +0000 2021, -117.104989, 32.810012, WSB: the gift that doesn’t stop giving https://t.co/4TVf95jlQW 
suzannesteinLA, Sat Jan 30 02:00:38 +0000 2021, -73.968542, 40.780709, Naked voice from Merry Clayton  in gimme shelter https://t.co/hxv5JNA4SU via @YouTube 
Russdaren, Sat Jan 30 02:00:38 +0000 2021, -73.831187, 40.670879, @BrianKiddsAlive @depechemode From what I gather most if not all were using nazi imagery to draw comparison to post… https://t.co/Ix9MScTBd9 
asap_fvknt, Sat Jan 30 02:00:38 +0000 2021, -86.252558, 33.588451, you could be struggling today and get blessed tomorrow , that's how God works 😌 
JoelDesRosiers3, Sat Jan 30 02:00:39 +0000 2021, -98.123250, 29.705614, @CashoutAl What's that? 
MatthewMoats7, Sat Jan 30 02:00:39 +0000 2021, -70.907522, 42.515052, Real Magic | Psychology Today https://t.co/6fqfVkOyhS 
vabaddie97, Sat Jan 30 02:00:39 +0000 2021, -117.104989, 32.810012, @boysovrflowers It’s unfortunate for non-binary people cause if they prefer they but have they/she or they/he peopl… https://t.co/kDxHKGpVmu 
Chriz91_, Sat Jan 30 02:00:39 +0000 2021, -78.451225, 38.159022, @Crenshaw_1004 look at these sweaty fucks 
TheMindofDaniel, Sat Jan 30 02:00:39 +0000 2021, -83.099288, 42.352787, @ThatDetroitAndy @GameStop Nvmd, that's @GameSpot 
coachfarmer71, Sat Jan 30 02:00:39 +0000 2021, -81.956283, 35.058970, Way to finish strong @LandrumHoops 
jcksngn, Sat Jan 30 02:00:39 +0000 2021, -87.322169, 36.550984, @MrGMSI_BCage @OfficialPWG Damn, Brian! You was on 🔥! I didn’t know you can do them high flyer moves. Never judge a… https://t.co/SppgknvKPb 
katie_hanz, Sat Jan 30 02:00:39 +0000 2021, -121.469664, 38.561722, @C_King47 This legitimately made me laugh out loud for like, a little longer than I should have lol.I had been sm… https://t.co/RFk8eYjOMy 
weathernerd6, Sat Jan 30 02:00:39 +0000 2021, -81.220009, 28.904590, @SyKwx @californiawx He's right 😐 
_Brad_C_, Sat Jan 30 02:00:39 +0000 2021, -83.173867, 32.678207, @BobbyWilson1004 Best seat in the house 🍻 
DaShun_Mim5, Sat Jan 30 02:00:40 +0000 2021, -96.291649, 30.585471, @DontAskMeBitch2 🤣🤣🤣🙌🏾 
ottbryaus, Sat Jan 30 02:00:39 +0000 2021, -157.799589, 21.319944, My roommate is screaming bc his Tetris game won’t load 
smitnwessun, Sat Jan 30 02:00:40 +0000 2021, -95.446486, 29.838495, Rose sold it 
RiotGreenTeej, Sat Jan 30 02:00:40 +0000 2021, -118.411907, 34.020789, @cyaaato ☺️ 
jessicaam21, Sat Jan 30 02:00:40 +0000 2021, -79.420865, 38.003376, did a 45 minute high impact workout today, already focused on getting bikini body ready in january lol 
bobboyatjr, Sat Jan 30 02:00:40 +0000 2021, -93.262046, 44.970610, @kelly_rdc My 4 siblings and me. 
mamma_tanya, Sat Jan 30 02:00:40 +0000 2021, -79.272570, 43.629311, 😂 
Isakills, Sat Jan 30 02:00:40 +0000 2021, -122.430277, 48.753353, @satanatii Por isso arranjou cafetina hueahhea 
rich_terrell, Sat Jan 30 02:00:40 +0000 2021, -86.611411, 34.706027, 😭😭 
KimColon23, Sat Jan 30 02:00:40 +0000 2021, -74.786966, 39.995296, @SANJOSEMAILMAN Country 
Rozayeeeee, Sat Jan 30 02:00:40 +0000 2021, -79.857363, 36.090397, @ayo0keishhh My boy ?? 
JazzWithTheAzz, Sat Jan 30 02:00:40 +0000 2021, -81.469712, 41.364023, @MyPhoneDead He snap 🔥 
itsmejjp, Sat Jan 30 02:00:40 +0000 2021, -96.761753, 32.819858, @bremic9188 Depends what you get 🙃 
PrincessPee_, Sat Jan 30 02:00:40 +0000 2021, -84.433106, 33.767195, Lmfaooooooooooooooo 😂😂😂😂😂😂😂😂😂😂😂😂 
wesderby, Sat Jan 30 02:00:40 +0000 2021, -106.417430, 31.793368, @BachEnthusiast @jessmonsilva Cool! With us, we didn’t really fall openly until we met in person. There was interes… https://t.co/sTpQMq8FiO 
keonie02, Sat Jan 30 02:00:40 +0000 2021, -85.464848, 43.675134, Ella Mae was in her bag with Not Another Love Song🥰 
GusKrugerxxx, Sat Jan 30 02:00:40 +0000 2021, -123.123581, 49.257639, @MattMattlife They get smelly and stink? 
DeltaBoy_662, Sat Jan 30 02:00:41 +0000 2021, -92.177808, 38.552600, @GoldBloodedSav @4tricel @TinaGurl25 @bellasf49 @BayArea_Bred 😂😂 
WalkerBragman, Sat Jan 30 02:00:41 +0000 2021, -73.948775, 40.655138, @jacko2954 Jfc 
burgner1_b, Sat Jan 30 02:00:41 +0000 2021, -73.991400, 41.133700, Nice pale - Drinking a Yellow Dog by District 96 Beer Factory @ District 96 Beer Factory  — https://t.co/CPKcGhoEtk 
JamesAFannin1, Sat Jan 30 02:00:41 +0000 2021, -82.074176, 38.416972, @NaughtywifeRx Yes that’s the only way 
LEXthePEX, Sat Jan 30 02:00:41 +0000 2021, -95.326899, 29.547885, Man...positional issue but 1/8 should have been on the Astros radar. 
kcgatlarge, Sat Jan 30 02:00:41 +0000 2021, -120.882482, 47.273022, @ConnollyMer Same issues! I’ll send you some gleanings 
kc4kqe_wx, Sat Jan 30 02:00:41 +0000 2021, -111.493280, 33.415780, 19:00 48F(Hi67/Lo48) Feels like 47F Wind N 1-&gt;0mph (Lt Air) Hum 88% Baro 29.93(+) Solar 0 UV 0.0 ET 0.107 Cloudbase… https://t.co/nqaHz1OAcv 
DOB23, Sat Jan 30 02:00:41 +0000 2021, -89.886490, 38.725107, @turn212 It was bad enough growing up in Galesburg with so many Hawkeye fans. I can’t imagine how many you deal with in the Quads. 
iembot_fgz, Sat Jan 30 02:00:41 +0000 2021, -111.960000, 35.260000, At 3:35 PM MST, 1 SW Parks [Coconino Co, AZ] PUBLIC reports SNOW of 3.00 INCH. CORRECT TIME OF REPORT. https://t.co/8ZhOeQFcDt 
TheJackJones_, Sat Jan 30 02:00:41 +0000 2021, -95.446486, 29.838495, https://t.co/VfnhWQqAdb 
uneedashanita, Sat Jan 30 02:00:41 +0000 2021, -118.411907, 34.020789, Did y’all know that the red &amp; green specs on cool ranch Doritos have no flavor.. 
kimclemjohn, Sat Jan 30 02:00:41 +0000 2021, -86.441236, 39.766555, Also this. ❤️ 
MT_House_Finder, Sat Jan 30 02:00:41 +0000 2021, -114.031150, 46.879100, Sales likely would be even stronger if it weren’t for too few homes on the market, according to NAR’s latest housin… https://t.co/BQaHy2Lo1G 
rjhintz, Sat Jan 30 02:00:41 +0000 2021, -122.279521, 37.875845, @MikePerryavatar Public overhead imagery isn't great in that area. I contributed to Google Maps years ago and that… https://t.co/hvWlO6lyuW 
AssBruiserLV, Sat Jan 30 02:00:41 +0000 2021, -115.135165, 36.060964, Why am I invited to Galentine's Night?Wait... Why am I complaining?! https://t.co/OFEM7MI5CK 
MissssLou, Sat Jan 30 02:00:41 +0000 2021, -75.226986, 43.119680, I see bitches younger than me making 10k a night &amp; more bartending 
eroleenn, Sat Jan 30 02:00:41 +0000 2021, -74.267242, 40.696176, @PorkEmpanada mr. ilistentotheweekendallthetime , yeah, TOXIC 
yungna_, Sat Jan 30 02:00:42 +0000 2021, -95.446486, 29.838495, Alhumdudlilah.. My cousin is officially married as of today ❤️ 
larrytacker, Sat Jan 30 02:00:42 +0000 2021, -97.754724, 30.323346, @RonnyJacksonTX Says the guy who swore that Trump would win his election. 
TarmineG, Sat Jan 30 02:00:42 +0000 2021, -94.559281, 39.100048, People are so annoying 
def_history, Sat Jan 30 02:00:42 +0000 2021, -104.789327, 38.888519, @engineers_feed @elonmusk Lmao 
LoLoyola, Sat Jan 30 02:00:42 +0000 2021, -78.325997, 36.571147, Guys bein dudes @ Kerr Lake https://t.co/NzcYmQlGXb 
TotalTrafficCLE, Sat Jan 30 02:00:42 +0000 2021, -81.913080, 41.419600, Road construction, roadway reduced to one lane in #NorthOlmsted on Canterbury Rd between Lorain Rd and Tallwood Dr… https://t.co/j9TtyBHZYp 
mike_wilson09, Sat Jan 30 02:00:42 +0000 2021, -96.761753, 32.819858, @mari_paige34 https://t.co/TOCQRf8D3F 
ConnectionsHope, Sat Jan 30 02:00:42 +0000 2021, -118.388438, 33.860399, Grace got me through some rough days of grief. I learned to just let life flow around me for awhile.… https://t.co/0FyVRsRmET 
DaMachoMayne, Sat Jan 30 02:00:42 +0000 2021, -73.948775, 40.655138, I’m tellin you paint da whole Canvas 
pampartydoll, Sat Jan 30 02:00:42 +0000 2021, -117.119517, 33.501021, https://t.co/0CGZWeTrvF 
NurseKortney, Sat Jan 30 02:00:43 +0000 2021, -94.790205, 29.287529, 💸💸💸💸💸 @ Galveston Island Historic Pleasure Pier https://t.co/kE4Hijmq1W 
Ronald_Haantjes, Sat Jan 30 02:00:42 +0000 2021, -79.913521, 43.260695, @cloudninjapants Are you? https://t.co/pU6sYJMlvL 
718Shaun, Sat Jan 30 02:00:43 +0000 2021, -80.846785, 35.209059, Balmain inspired https://t.co/ojVOTpeeFA 
LanceBoudreaux4, Sat Jan 30 02:00:43 +0000 2021, -91.003814, 30.403719, @EatThisNotThat Not taking diet advice from awful gross like you who support unscientific claims and diets. 
its_ajhaj, Sat Jan 30 02:00:43 +0000 2021, -95.087029, 29.497157, What I lack in the back, I pack in the cat 
4Tone4Ever, Sat Jan 30 02:00:43 +0000 2021, -122.230661, 37.772524, Shop Open... “4Tone Reclaim The Streets Tee” Click Link in Bio Now! @ 4Tone 4Ever https://t.co/VwbABi16oy 
njean316, Sat Jan 30 02:00:43 +0000 2021, -80.132962, 25.816966, 🤣🤣😂😂🤣😂🤣 https://t.co/V7Auj8EYfY 
King_TynesII, Sat Jan 30 02:00:43 +0000 2021, -95.446486, 29.838495, Real 
FlufferLips, Sat Jan 30 02:00:43 +0000 2021, -122.330602, 47.614817, I have another anal fissure. There was blood on the toilet paper, but no black blood on the stool. Black blood, and… https://t.co/TNe3OKVDuu 
__Zay18, Sat Jan 30 02:00:43 +0000 2021, -82.985772, 39.994684, Rosario fucking rakes in Cleveland so I love the pickup 
fireguy372, Sat Jan 30 02:00:43 +0000 2021, -93.361321, 46.441861, @klammcoach Great show!!! All about family. 
Steez2Filthyy, Sat Jan 30 02:00:44 +0000 2021, -73.831187, 40.670879, Durk ain miss since “love song for the streets” ‼️ 
Ms_Tay111, Sat Jan 30 02:00:44 +0000 2021, -95.446486, 29.838495, @WhOsYoDaDDii https://t.co/4cAhhNbU2q 
tracyray1014, Sat Jan 30 02:00:44 +0000 2021, -77.604684, 41.117936, @RepAOC @RepBowman I pray that you run for president in 4 years please please please 
benwikler, Sat Jan 30 02:00:44 +0000 2021, -89.569491, 44.900818, Siri, explain to me how these are made 
